AlertTimestamp,StoreID,ReportMonth,StoreLocation,StoreCategory,Metric,ObservedValue,Threshold,Operator,BreachAmount,Severity,RecommendedAction
2026-05-28 12:31:54,STORE-0436,2024-09-30,San Francisco,Clothing,CSAT,75.0,78.0,<,3.0,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0766,2026-03-31,Sacramento,Clothing,CSAT,75.0,78.0,<,3.0,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1321,2024-06-30,Los Angeles,Clothing,CSAT,75.0,78.0,<,3.0,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1411,2025-12-31,San Francisco,Electronics,CSAT,75.0,78.0,<,3.0,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0035,2025-04-30,Los Angeles,Clothing,CSAT,75.1,78.0,<,2.9,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0124,2024-09-30,Palo Alto,Grocery,CSAT,75.1,78.0,<,2.9,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0865,2024-06-30,Palo Alto,Clothing,CSAT,75.1,78.0,<,2.9,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0936,2026-05-31,Los Angeles,Clothing,CSAT,75.1,78.0,<,2.9,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0958,2026-03-31,Sacramento,Electronics,CSAT,75.1,78.0,<,2.9,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1171,2025-12-31,Palo Alto,Grocery,CSAT,75.1,78.0,<,2.9,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1175,2026-04-30,San Francisco,Clothing,CSAT,75.1,78.0,<,2.9,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0401,2025-10-31,San Francisco,Clothing,CSAT,75.2,78.0,<,2.8,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0422,2025-07-31,Palo Alto,Grocery,CSAT,75.2,78.0,<,2.8,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0636,2025-05-31,San Francisco,Clothing,CSAT,75.2,78.0,<,2.8,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0753,2025-02-28,Palo Alto,Clothing,CSAT,75.2,78.0,<,2.8,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1018,2025-03-31,Los Angeles,Electronics,CSAT,75.2,78.0,<,2.8,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0547,2025-12-31,Los Angeles,Grocery,CSAT,75.3,78.0,<,2.7,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0680,2025-01-31,Palo Alto,Grocery,CSAT,75.3,78.0,<,2.7,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0759,2025-08-31,San Francisco,Grocery,CSAT,75.3,78.0,<,2.7,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0825,2025-02-28,Sacramento,Electronics,CSAT,75.3,78.0,<,2.7,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1016,2025-01-31,Los Angeles,Electronics,CSAT,75.3,78.0,<,2.7,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1313,2025-10-31,Los Angeles,Grocery,CSAT,75.3,78.0,<,2.7,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1350,2024-11-30,Palo Alto,Electronics,CSAT,75.3,78.0,<,2.7,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1477,2025-06-30,Palo Alto,Grocery,CSAT,75.3,78.0,<,2.7,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1513,2024-06-30,Sacramento,Electronics,CSAT,75.3,78.0,<,2.7,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1572,2025-05-31,San Francisco,Clothing,CSAT,75.3,78.0,<,2.7,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1645,2025-06-30,San Francisco,Grocery,CSAT,75.3,78.0,<,2.7,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0015,2025-08-31,San Francisco,Clothing,CSAT,75.4,78.0,<,2.6,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0067,2025-12-31,San Francisco,Clothing,CSAT,75.4,78.0,<,2.6,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0150,2024-11-30,Los Angeles,Grocery,CSAT,75.4,78.0,<,2.6,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0215,2026-04-30,Sacramento,Grocery,CSAT,75.4,78.0,<,2.6,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0216,2026-05-31,San Francisco,Electronics,CSAT,75.4,78.0,<,2.6,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0291,2024-08-31,San Francisco,Grocery,CSAT,75.4,78.0,<,2.6,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0467,2025-04-30,Sacramento,Electronics,CSAT,75.4,78.0,<,2.6,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0521,2025-10-31,Sacramento,Electronics,CSAT,75.4,78.0,<,2.6,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0570,2025-11-30,Los Angeles,Grocery,CSAT,75.4,78.0,<,2.6,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0945,2025-02-28,Sacramento,Electronics,CSAT,75.4,78.0,<,2.6,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0314,2024-07-31,Sacramento,Electronics,CSAT,75.5,78.0,<,2.5,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0573,2026-02-28,Palo Alto,Electronics,CSAT,75.5,78.0,<,2.5,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0585,2025-02-28,Los Angeles,Electronics,CSAT,75.5,78.0,<,2.5,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0690,2025-11-30,Sacramento,Clothing,CSAT,75.5,78.0,<,2.5,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1172,2026-01-31,Sacramento,Electronics,CSAT,75.5,78.0,<,2.5,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1613,2024-10-31,Sacramento,Grocery,CSAT,75.5,78.0,<,2.5,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0092,2026-01-31,Sacramento,Clothing,CSAT,75.6,78.0,<,2.4,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0223,2024-12-31,San Francisco,Electronics,CSAT,75.6,78.0,<,2.4,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0559,2024-12-31,Palo Alto,Grocery,CSAT,75.6,78.0,<,2.4,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0796,2024-09-30,Los Angeles,Clothing,CSAT,75.6,78.0,<,2.4,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1132,2024-09-30,Sacramento,Grocery,CSAT,75.6,78.0,<,2.4,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1201,2024-06-30,Los Angeles,Clothing,CSAT,75.6,78.0,<,2.4,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1202,2024-07-31,San Francisco,Grocery,CSAT,75.6,78.0,<,2.4,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1292,2026-01-31,Los Angeles,Electronics,CSAT,75.6,78.0,<,2.4,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0068,2026-01-31,Palo Alto,Electronics,CSAT,75.7,78.0,<,2.3,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0686,2025-07-31,Palo Alto,Clothing,CSAT,75.7,78.0,<,2.3,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0934,2026-03-31,San Francisco,Clothing,CSAT,75.7,78.0,<,2.3,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1143,2025-08-31,Los Angeles,Clothing,CSAT,75.7,78.0,<,2.3,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1220,2026-01-31,Palo Alto,Electronics,CSAT,75.7,78.0,<,2.3,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1390,2026-03-31,San Francisco,Electronics,CSAT,75.7,78.0,<,2.3,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0214,2026-03-31,San Francisco,Electronics,CSAT,75.8,78.0,<,2.2,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0652,2024-09-30,Palo Alto,Grocery,CSAT,75.8,78.0,<,2.2,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0830,2025-07-31,Palo Alto,Grocery,CSAT,75.8,78.0,<,2.2,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0866,2024-07-31,Sacramento,Clothing,CSAT,75.8,78.0,<,2.2,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0877,2025-06-30,Palo Alto,Electronics,CSAT,75.8,78.0,<,2.2,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0959,2026-04-30,Sacramento,Grocery,CSAT,75.8,78.0,<,2.2,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1368,2026-05-31,San Francisco,Grocery,CSAT,75.8,78.0,<,2.2,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1437,2026-02-28,Sacramento,Clothing,CSAT,75.8,78.0,<,2.2,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1620,2025-05-31,Los Angeles,Clothing,CSAT,75.8,78.0,<,2.2,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1630,2026-03-31,Los Angeles,Grocery,CSAT,75.8,78.0,<,2.2,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0953,2025-10-31,San Francisco,Grocery,CSAT,75.9,78.0,<,2.1,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1086,2024-11-30,San Francisco,Clothing,CSAT,75.9,78.0,<,2.1,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1152,2026-05-31,Los Angeles,Grocery,CSAT,75.9,78.0,<,2.1,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1228,2024-09-30,Sacramento,Grocery,CSAT,75.9,78.0,<,2.1,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1621,2025-06-30,Los Angeles,Grocery,CSAT,75.9,78.0,<,2.1,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0039,2025-08-31,San Francisco,Electronics,CSAT,76.0,78.0,<,2.0,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0268,2024-09-30,Los Angeles,Clothing,CSAT,76.0,78.0,<,2.0,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0332,2026-01-31,Palo Alto,Clothing,CSAT,76.0,78.0,<,2.0,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0413,2024-10-31,Sacramento,Electronics,CSAT,76.0,78.0,<,2.0,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0708,2025-05-31,Palo Alto,Electronics,CSAT,76.0,78.0,<,2.0,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0930,2025-11-30,Palo Alto,Grocery,CSAT,76.0,78.0,<,2.0,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1352,2025-01-31,San Francisco,Grocery,CSAT,76.0,78.0,<,2.0,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1518,2024-11-30,Palo Alto,Grocery,CSAT,76.0,78.0,<,2.0,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1542,2024-11-30,Palo Alto,Grocery,CSAT,76.0,78.0,<,2.0,HIGH,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0286,2026-03-31,Palo Alto,Grocery,NPS,12.6,25.0,<,12.4,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0079,2024-12-31,Los Angeles,Grocery,NPS,12.7,25.0,<,12.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0151,2024-12-31,Palo Alto,Grocery,NPS,12.8,25.0,<,12.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0276,2025-05-31,San Francisco,Clothing,NPS,12.8,25.0,<,12.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0696,2026-05-31,Palo Alto,Grocery,NPS,12.8,25.0,<,12.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1066,2025-03-31,Sacramento,Clothing,NPS,12.8,25.0,<,12.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1112,2025-01-31,Los Angeles,Grocery,NPS,12.8,25.0,<,12.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0354,2025-11-30,Sacramento,Grocery,NPS,12.9,25.0,<,12.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0371,2025-04-30,Sacramento,Grocery,NPS,12.9,25.0,<,12.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1071,2025-08-31,San Francisco,Clothing,NPS,12.9,25.0,<,12.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1645,2025-06-30,San Francisco,Grocery,NPS,12.9,25.0,<,12.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0645,2026-02-28,San Francisco,Clothing,NPS,13.1,25.0,<,11.9,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1161,2025-02-28,San Francisco,Clothing,NPS,13.1,25.0,<,11.9,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1162,2025-03-31,San Francisco,Grocery,NPS,13.1,25.0,<,11.9,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1445,2024-10-31,Sacramento,Grocery,NPS,13.1,25.0,<,11.9,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0262,2026-03-31,Los Angeles,Grocery,NPS,13.2,25.0,<,11.8,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1644,2025-05-31,Palo Alto,Clothing,NPS,13.2,25.0,<,11.8,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0673,2024-06-30,Palo Alto,Grocery,NPS,13.3,25.0,<,11.7,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0965,2024-10-31,Palo Alto,Grocery,NPS,13.3,25.0,<,11.7,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1261,2025-06-30,Sacramento,Grocery,NPS,13.3,25.0,<,11.7,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0035,2025-04-30,Los Angeles,Clothing,NPS,13.4,25.0,<,11.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1057,2024-06-30,San Francisco,Clothing,NPS,13.4,25.0,<,11.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1242,2025-11-30,Sacramento,Clothing,NPS,13.4,25.0,<,11.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1355,2025-04-30,Los Angeles,Clothing,NPS,13.4,25.0,<,11.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0047,2026-04-30,Palo Alto,Clothing,NPS,13.5,25.0,<,11.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0641,2025-10-31,San Francisco,Grocery,NPS,13.5,25.0,<,11.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0877,2025-06-30,Palo Alto,Electronics,NPS,13.5,25.0,<,11.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0980,2026-01-31,Sacramento,Clothing,NPS,13.5,25.0,<,11.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1049,2025-10-31,San Francisco,Grocery,NPS,13.5,25.0,<,11.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0654,2024-11-30,Sacramento,Clothing,NPS,13.6,25.0,<,11.4,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0563,2025-04-30,Sacramento,Electronics,NPS,13.7,25.0,<,11.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1219,2025-12-31,San Francisco,Electronics,NPS,13.7,25.0,<,11.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1264,2025-09-30,Palo Alto,Electronics,NPS,13.7,25.0,<,11.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0959,2026-04-30,Sacramento,Grocery,NPS,13.9,25.0,<,11.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1439,2026-04-30,Sacramento,Clothing,NPS,13.9,25.0,<,11.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0748,2024-09-30,Palo Alto,Clothing,NPS,14.0,25.0,<,11.0,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1341,2026-02-28,Sacramento,Electronics,NPS,14.0,25.0,<,11.0,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0109,2025-06-30,San Francisco,Electronics,NPS,14.1,25.0,<,10.9,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1201,2024-06-30,Los Angeles,Clothing,NPS,14.1,25.0,<,10.9,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1331,2025-04-30,San Francisco,Grocery,NPS,14.1,25.0,<,10.9,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0498,2025-11-30,San Francisco,Electronics,NPS,14.2,25.0,<,10.8,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1626,2025-11-30,Los Angeles,Grocery,NPS,14.2,25.0,<,10.8,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0824,2025-01-31,Los Angeles,Grocery,NPS,14.3,25.0,<,10.7,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0843,2024-08-31,Los Angeles,Grocery,NPS,14.3,25.0,<,10.7,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0990,2024-11-30,San Francisco,Clothing,NPS,14.3,25.0,<,10.7,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0657,2025-02-28,San Francisco,Grocery,NPS,14.4,25.0,<,10.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1366,2026-03-31,Palo Alto,Electronics,NPS,14.4,25.0,<,10.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0115,2025-12-31,Palo Alto,Grocery,NPS,14.5,25.0,<,10.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0167,2026-04-30,Palo Alto,Electronics,NPS,14.5,25.0,<,10.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0864,2026-05-31,Los Angeles,Electronics,NPS,14.5,25.0,<,10.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1132,2024-09-30,Sacramento,Grocery,NPS,14.5,25.0,<,10.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1175,2026-04-30,San Francisco,Clothing,NPS,14.5,25.0,<,10.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0215,2026-04-30,Sacramento,Grocery,NPS,14.6,25.0,<,10.4,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0586,2025-03-31,Los Angeles,Electronics,NPS,14.6,25.0,<,10.4,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0150,2024-11-30,Los Angeles,Grocery,NPS,14.8,25.0,<,10.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0453,2026-02-28,Palo Alto,Clothing,NPS,14.8,25.0,<,10.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1288,2025-09-30,Palo Alto,Clothing,NPS,14.8,25.0,<,10.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0107,2025-04-30,Palo Alto,Clothing,NPS,14.9,25.0,<,10.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0454,2026-03-31,Los Angeles,Grocery,NPS,14.9,25.0,<,10.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0412,2024-09-30,San Francisco,Clothing,NPS,15.0,25.0,<,10.0,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0703,2024-12-31,Los Angeles,Grocery,NPS,15.0,25.0,<,10.0,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1384,2025-09-30,Palo Alto,Clothing,NPS,15.0,25.0,<,10.0,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0119,2026-04-30,San Francisco,Clothing,NPS,15.1,25.0,<,9.9,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1103,2026-04-30,Palo Alto,Grocery,NPS,15.1,25.0,<,9.9,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0058,2025-03-31,Los Angeles,Grocery,NPS,15.2,25.0,<,9.8,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0771,2024-08-31,Sacramento,Clothing,NPS,15.2,25.0,<,9.8,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0026,2024-07-31,Palo Alto,Grocery,NPS,15.4,25.0,<,9.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0414,2024-11-30,Los Angeles,Electronics,NPS,15.4,25.0,<,9.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0557,2024-10-31,Palo Alto,Clothing,NPS,15.4,25.0,<,9.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0898,2025-03-31,San Francisco,Electronics,NPS,15.4,25.0,<,9.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0998,2025-07-31,Los Angeles,Electronics,NPS,15.4,25.0,<,9.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1231,2024-12-31,Los Angeles,Electronics,NPS,15.4,25.0,<,9.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1266,2025-11-30,Palo Alto,Grocery,NPS,15.4,25.0,<,9.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0326,2025-07-31,San Francisco,Clothing,NPS,15.5,25.0,<,9.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0677,2024-10-31,Los Angeles,Clothing,NPS,15.5,25.0,<,9.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0194,2024-07-31,Palo Alto,Grocery,NPS,15.6,25.0,<,9.4,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0394,2025-03-31,Sacramento,Electronics,NPS,15.6,25.0,<,9.4,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0460,2024-09-30,Sacramento,Clothing,NPS,15.6,25.0,<,9.4,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0502,2026-03-31,Sacramento,Grocery,NPS,15.6,25.0,<,9.4,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0772,2024-09-30,San Francisco,Clothing,NPS,15.6,25.0,<,9.4,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0183,2025-08-31,Los Angeles,Grocery,NPS,15.7,25.0,<,9.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0491,2025-04-30,Palo Alto,Grocery,NPS,15.7,25.0,<,9.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0952,2025-09-30,Sacramento,Electronics,NPS,15.7,25.0,<,9.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0966,2024-11-30,Palo Alto,Electronics,NPS,15.7,25.0,<,9.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1620,2025-05-31,Los Angeles,Clothing,NPS,15.7,25.0,<,9.3,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0975,2025-08-31,San Francisco,Electronics,NPS,15.8,25.0,<,9.2,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0011,2025-04-30,Los Angeles,Clothing,NPS,15.9,25.0,<,9.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0933,2026-02-28,Sacramento,Grocery,NPS,15.9,25.0,<,9.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1472,2025-01-31,Sacramento,Clothing,NPS,15.9,25.0,<,9.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1627,2025-12-31,San Francisco,Grocery,NPS,15.9,25.0,<,9.1,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0269,2024-10-31,Palo Alto,Clothing,NPS,16.0,25.0,<,9.0,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0421,2025-06-30,San Francisco,Electronics,NPS,16.0,25.0,<,9.0,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0536,2025-01-31,San Francisco,Electronics,NPS,16.0,25.0,<,9.0,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0957,2026-02-28,San Francisco,Grocery,NPS,16.0,25.0,<,9.0,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1009,2024-06-30,Los Angeles,Electronics,NPS,16.0,25.0,<,9.0,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1283,2025-04-30,Sacramento,Clothing,NPS,16.0,25.0,<,9.0,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0089,2025-10-31,Los Angeles,Grocery,NPS,16.2,25.0,<,8.8,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0999,2025-08-31,Palo Alto,Grocery,NPS,16.3,25.0,<,8.7,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1171,2025-12-31,Palo Alto,Grocery,NPS,16.3,25.0,<,8.7,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0525,2026-02-28,Sacramento,Clothing,NPS,16.4,25.0,<,8.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0546,2025-11-30,Los Angeles,Clothing,NPS,16.4,25.0,<,8.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0956,2026-01-31,San Francisco,Grocery,NPS,16.4,25.0,<,8.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1002,2025-11-30,Palo Alto,Electronics,NPS,16.4,25.0,<,8.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1018,2025-03-31,Los Angeles,Electronics,NPS,16.4,25.0,<,8.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1176,2026-05-31,San Francisco,Clothing,NPS,16.4,25.0,<,8.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1413,2026-02-28,Los Angeles,Clothing,NPS,16.4,25.0,<,8.6,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1315,2025-12-31,San Francisco,Grocery,NPS,16.5,25.0,<,8.5,HIGH,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1484,2026-01-31,Los Angeles,Electronics,NPS,16.5,25.0,<,8.5,HIGH,Customer advocacy is below target.
